rule_id,strategy_document_id,strategy_owner,source_line,section,rule_text,rule_fingerprint_sha1,coverage_requirement,applicability,primary_stage,supporting_stages,active,coverage_status,current_evidence_ids,notes
MD-S019-R0051,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,89,Invariant 10 — Insufficient history must not be faked,- `NULL` and invalid-state semantics must be explicit,F6B634CC5F84165529C913C87D919AAD21721893,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0052,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,90,Invariant 10 — Insufficient history must not be faked,"- forward-fill, zero-fill, or guessed warmup is forbidden",420B68FD8E2040EB8867005F73835D24B92EF811,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0053,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,93,Invariant 11 — Missing dependency bars must invalidate dependent outputs,If a required dependency bar in the locked trading-day chain is missing unexpectedly:,13CB9B179528E39D3853C2532A89AAA9FB3AD4FA,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0054,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,94,Invariant 11 — Missing dependency bars must invalidate dependent outputs,- dependent outputs must become invalid,BAA3F87F416A2402D9863E75E756D27758C32739,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0055,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,95,Invariant 11 — Missing dependency bars must invalidate dependent outputs,- the missing dependency must not be silently skipped,1E0F00D21D5AEB46CC3EE223194635919B54977D,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0056,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,98,Invariant 12 — Unchanged rerun must not create fake correction publication,If a rerun for D produces identical consumer-visible content and identical hashes:,B6B6604F4B12ACC28AAFFB1DF8E17C03B0D98EA0,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0057,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,99,Invariant 12 — Unchanged rerun must not create fake correction publication,- it may be recorded as audit rerun,574F6FBB40029E16EDB40BF8B1E09FC195B8C575,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0058,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,100,Invariant 12 — Unchanged rerun must not create fake correction publication,- it must not create a new published state,FB59C2A2BEEB417816A5F447810DF1A913DC7D28,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0059,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,101,Invariant 12 — Unchanged rerun must not create fake correction publication,- it must not increment publication version,3736043B9DA5F32150FF33BBA592DF8D0EDD887E,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0060,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,102,Invariant 12 — Unchanged rerun must not create fake correction publication,- it must not supersede the current publication,27FEBE3189375E21C6C0733FEAC94EAD3A8B3483,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0061,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,105,Invariant 13 — Corrected publication must preserve prior publication trail,If a controlled correction produces changed consumer-visible content for D:,39801847C23AC3B3C6C6A671FE4D5178CFBCAB13,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0062,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,106,Invariant 13 — Corrected publication must preserve prior publication trail,- a new sealed publication may become current,86A58F7AFD7639366F02464B5C02899BE3FB6AD7,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0063,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,107,Invariant 13 — Corrected publication must preserve prior publication trail,- the old publication must remain queryable,F6F03FE4CBAB995FDCCCC049D5370FD9FE14123A,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0064,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,108,Invariant 13 — Corrected publication must preserve prior publication trail,"- the old publication must become audit-only, not erased",A758966CB54A2A178D681CB19C953F4571272D43,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0065,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,111,Invariant 14 — Replay must reproduce unchanged historical inputs,If replay uses identical:,2315684AE01EE14977445B3FAAAA57BAC2E27037,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0066,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,112,Invariant 14 — Replay must reproduce unchanged historical inputs,- immutable source-observation manifest,4E5A8EE8DF8DBFB5F293AA144D1C3D8ECCE5CCFF,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0067,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,113,Invariant 14 — Replay must reproduce unchanged historical inputs,- temporal issuer/instrument/listing/symbol and provider-mapping revisions,434B5918DDB53FCC17BDDC9E1BFF9C93E3E95788,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0068,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,114,Invariant 14 — Replay must reproduce unchanged historical inputs,- calendar/session/status revisions,F3D8AB64CFBD31A9FB6BCE75706834C6D9F98F9A,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0069,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,115,Invariant 14 — Replay must reproduce unchanged historical inputs,- corporate-action event/factor-set revisions,489E72A049A47CBAC80EF748DF2F2386C61EE2C2,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0070,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,116,Invariant 14 — Replay must reproduce unchanged historical inputs,- full configuration snapshot/hash,DA0DFC35D748E2CAE7E333AE19AFDB41785D82BF,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0071,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,117,Invariant 14 — Replay must reproduce unchanged historical inputs,- price-product and formula/registry versions,7B514BAACC8D14ACC7DDDEB8A96BE1367E5AD0D0,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0072,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,118,Invariant 14 — Replay must reproduce unchanged historical inputs,- serialization rules,769AADCD5A5B1FC81CBBF1A9C700464F7E28DAD6,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0073,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,120,Invariant 14 — Replay must reproduce unchanged historical inputs,then replay must reproduce identical outputs and identical hashes.,D24772BE1A5D2F0954382436A13877EB79DE0124,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0074,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,122,Invariant 14 — Replay must reproduce unchanged historical inputs,Publication replay freezes the exact identities above. As-known replay resolves only revisions known by the declared knowledge cutoff. Current state must not leak into either mode.,0757ADF184FDD8C80999C65A10181109B659A51F,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0075,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,125,Invariant 15 — Formatting/runtime differences must not cause semantic drift,Runtime environment differences such as locale or formatting behavior must not change:,6D1132EBE8E7079D31F5AACE60B354248638C683,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0076,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,126,Invariant 15 — Formatting/runtime differences must not cause semantic drift,- serialized hash payloads,C70AA74ACDDF2E91951F62159CEE54ACCA58EFF4,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0077,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,127,Invariant 15 — Formatting/runtime differences must not cause semantic drift,- content hashes,049A95C005750FEEAE7A41FAE815DA36EC562442,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0078,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,128,Invariant 15 — Formatting/runtime differences must not cause semantic drift,- publication interpretation,6885923E762EE2160E1D086AE3CFE7E40323454E,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0079,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,131,Invariant 16 — One universe ticker/date yields one eligibility row,For one readable or evaluated trade date D:,2385D710B18B88EEC534A5538FD4BF0CACBDDE97,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0080,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,132,Invariant 16 — One universe ticker/date yields one eligibility row,- each coverage-universe ticker must resolve to exactly one eligibility row for D,2819F4C8B973415383B7A1D758AA261C2525FCC1,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0081,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,133,Invariant 16 — One universe ticker/date yields one eligibility row,- blocked readiness must be explicit through registered reason codes,6EE4DB546CD23699D6AEE7EB638B7B62F3622BBF,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0082,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,136,Invariant 17 — Publication switch must be unambiguous,During correction or publication change:,E301B644FA842065321EF2769FCBA9E24E8756AB,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0083,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,137,Invariant 17 — Publication switch must be unambiguous,- there must never be ambiguous dual-current state,FB463BDE1C38F06F34C15168ECACAC386E35546A,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0084,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,138,Invariant 17 — Publication switch must be unambiguous,- there must never be zero-current state left behind as final resolution,C767622EE931C960E4C8D50C0304BE8E2D940620,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0085,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,139,Invariant 17 — Publication switch must be unambiguous,"- if ambiguity exists, prior safe publication must remain active until resolved",AC81FED82D5676DF2E9B0E60F1051FEDBCBF6098,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0086,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,142,What these invariants protect,"Together, these invariants protect:",88A1D9714D55AA0AFBFADEA9572571F9285945D8,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0087,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,143,What these invariants protect,- reproducibility,2EF709E50A92382E86D09024E117B61E1D34F1D7,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0088,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,144,What these invariants protect,- consumer safety,35F16EA8B117533B9AF33AD7A0CCE3958868524E,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0089,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,145,What these invariants protect,- correction integrity,43E093C09F5BEB9B483B0218AFA2888BCD9B6C27,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0090,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,146,What these invariants protect,- auditability,B902AEE4C4632BF772290CDC5A1146D7558DD125,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0091,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,147,What these invariants protect,- replay trustworthiness,A5B9045554747E213191965262BC403F268BA8F8,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0092,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,148,What these invariants protect,- schema/query determinism,572473C5411B639F713E4057E7E523727E84F605,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0093,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,151,Required cross-contract alignment,These invariants must remain aligned with:,24B0A3F0C1BD847E8525F8FF56218FA65B697EF8,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
MD-S019-R0094,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,152,Required cross-contract alignment,- `Audit_Hash_and_Reproducibility_Contract_LOCKED.md`,D441189C0E9E620AF850CF33CE5AE9561A90DC80,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0095,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,153,Required cross-contract alignment,- `../indicators/EOD_Indicators_Formula_Spec.md`,6B5A11BDE513DED7E58B635E3B255235652A82D6,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0096,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,154,Required cross-contract alignment,- `Dataset_Seal_and_Freeze_Contract_LOCKED.md`,6BCDB6C7F93C118A15878D0A18A824BBD1438932,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0097,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,155,Required cross-contract alignment,- `Historical_Correction_and_Reseal_Contract_LOCKED.md`,2AF95CA06C23797138E3744433515770F8ACBEBC,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0098,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,156,Required cross-contract alignment,- `Downstream_Consumer_Read_Model_Contract_LOCKED.md`,8F4503BCA85B9C4C29615500F48194EAA6C5786C,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0099,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,157,Required cross-contract alignment,- `Downstream_Data_Readiness_Guarantee_LOCKED.md`,20C044D89DD810F67861DCAAF9ADC6F39AD22AE8,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0100,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,158,Required cross-contract alignment,- replay and fixture contracts,C73303B85645A979DC79E742ECAF4EC1BF8A8D1D,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0101,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,161,Anti-ambiguity rule (LOCKED),"If an implementation cannot explain its behavior using these invariants without inventing extra hidden rules, then the implementation is not deterministic enough for this contract set.",75F015013B96F1E5EF1F3CDF336203DF7C2D2AE8,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0102,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,164,See also,- `Audit_Hash_and_Reproducibility_Contract_LOCKED.md`,D441189C0E9E620AF850CF33CE5AE9561A90DC80,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0103,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,165,See also,- `../indicators/EOD_Indicators_Formula_Spec.md`,6B5A11BDE513DED7E58B635E3B255235652A82D6,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0104,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,166,See also,- `../backtest/Historical_Replay_and_Data_Quality_Backtest.md`,4896863078DA1CEA7EC34A4161C6F3D7AF1E83D3,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0105,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,167,See also,- `Historical_Correction_and_Reseal_Contract_LOCKED.md`,2AF95CA06C23797138E3744433515770F8ACBEBC,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S019-R0106,MD-S019,authority/strategy/book/Determinism_Invariants_LOCKED.md,168,See also,- `Downstream_Consumer_Read_Model_Contract_LOCKED.md`,8F4503BCA85B9C4C29615500F48194EAA6C5786C,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S020-R0001,MD-S020,authority/strategy/book/Domain_Boundary_Invariants_LOCKED.md,5,Purpose,"Define the non-negotiable ownership boundary of Market Data Platform (EOD) so upstream market facts never drift into alpha, ranking, entry/exit, portfolio, or execution policy.",DA14169734B39169421C069B3B4AB686D91F5BD7,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,,YES,NOT_ASSESSED,,
MD-S020-R0002,MD-S020,authority/strategy/book/Domain_Boundary_Invariants_LOCKED.md,7,Purpose,"Market-data guarantees the meaning, provenance, quality state, reproducibility, and safe publication of data products. Weekly Swing is the initial consumer profile, not the definition or acceptance authority of this domain.",F02550D097D05EB1F1DDCB069F9EBC10ECBA241D,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,,YES,REFERENCE_ONLY,,
MD-S020-R0003,MD-S020,authority/strategy/book/Domain_Boundary_Invariants_LOCKED.md,9,Purpose,"This document is the owner contract for that boundary. Dependent contracts, schema, configuration, code, tests, and read models must conform to it and must not redefine the boundary implicitly.",EC19FAD30C01F4F893F9455762C16F58AD248467,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,,YES,NOT_ASSESSED,,
MD-S020-R0004,MD-S020,authority/strategy/book/Domain_Boundary_Invariants_LOCKED.md,13,Core boundary rule (LOCKED),Dependency and authority flow in one direction only:,EDF8195A459C712159750A5DEBD5ACC70EC378B3,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,,YES,REFERENCE_ONLY,,
MD-S020-R0005,MD-S020,authority/strategy/book/Domain_Boundary_Invariants_LOCKED.md,15,Core boundary rule (LOCKED),`market observations -> governed market-data facts -> stable market-data read product`,0B970262829018095BAF71767CD0488C3A0C8CBD,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,,YES,REFERENCE_ONLY,,
MD-S020-R0006,MD-S020,authority/strategy/book/Domain_Boundary_Invariants_LOCKED.md,17,Core boundary rule (LOCKED),"Downstream policy may consume that product through a separate interface, but it must not flow back into source observations, canonicalization, adjustments, indicators, coverage, quality classification, publication history, or market-data readiness decisions.",1C8DB923D185D2D19490AF06C33420850F9A90F2,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,,YES,NOT_ASSESSED,,
MD-S020-R0007,MD-S020,authority/strategy/book/Domain_Boundary_Invariants_LOCKED.md,19,Core boundary rule (LOCKED),"Market-data has no entry, exit, ranking, alpha, position-sizing, portfolio, or execution strategy. Supporting a Weekly Swing consumer does not transfer any of those responsibilities upstream.",21D8586CC38E1B2EEE3A4F70AA1024D90B286AEC,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,,YES,REFERENCE_ONLY,,
MD-S020-R0008,MD-S020,authority/strategy/book/Domain_Boundary_Invariants_LOCKED.md,23,Data-readiness admission rule (LOCKED),"Market-data documentation, implementation, and operational readiness are admitted only from market-data evidence:",E7BB8EA899A854EE635D188E1F1AFB528A359235,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,,YES,REFERENCE_ONLY,,
