rule_id,active,strategy_stage,rule_class,coverage_requirement,applicability,strategy_owner,source_heading,source_line,rule_text,rule_fingerprint_sha1,verification_build_stage,implementation_ref,test_ref,evidence_ref,residue_state,coverage_status,proof_or_runtime_verdict,open_finding,notes
WS-S06-HIST-R019,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,A. Point-in-Time and Universe Rules,35,Historical source snapshot harus menghasilkan PLAN dan RECOMMENDATION yang sama pada replay.,EA70FE1C0AA0DF04D567C2B52418491200C47909,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R020,YES,WS-S06,PROOF_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,B. Selection Object Under Test,39,Urutan evaluation per trade date:,8B2EEAAFFA7F3CB7B45710D07A7A3C9A80F9994A,WS-B08,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S06-HIST-R021,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,B. Selection Object Under Test,41,`Market Data → PLAN → final RECOMMENDATION/TOP_PICKS → price evaluation`,C51628309D25C879124F5F56717D3AEA24D7A886,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R022,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,B. Selection Object Under Test,43,Hanya final Top Picks yang menjadi canonical evaluated trades.,7952F00E9EDEBBB3E5767E68DD1F8F5105F23DA1,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R023,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,B. Selection Object Under Test,45,`RECOMMENDATION_CANDIDATES` yang tidak lulus final recommendation tidak boleh masuk canonical recommendation return distribution.,79DEA8A5736CAA7705FD8D1750B0812F7FF95D78,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R024,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,C. Entry Model,49,PLAN dan recommendation dibentuk pada trading day `D` setelah valid EOD input tersedia.,07C46FC1E9E8441B1E6297A75773B830082930EA,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R025,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,C. Entry Model,50,Earliest canonical entry adalah next trading day `D+1`.,58B3825C9C084EE58389F263314CCBD4B65762A1,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R026,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,C. Entry Model,51,Canonical entry price adalah executable `open(D+1)`.,16DBBB35A13D01EB486AB5B4F328F0420236EA31,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R027,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,C. Entry Model,52,"Jika valid executable open tidak tersedia, trade di-skip; fallback ke later close sebagai pengganti open dilarang pada canonical proof.",04E394501562AF07D685277809F86CA8F5695588,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R028,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D. Executable-Bar Rule,56,Published/readable EOD row dan executable trading bar adalah konsep berbeda.,2C94B0FF2E4C4B84BD14888C2CC9B752A031D17F,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R029,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D. Executable-Bar Rule,57,Entry/exit hanya memakai bar dengan harga sah dan positive tradable volume.,662153574CDBE822389F6D98DAC035FFE2343E05,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R030,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D. Executable-Bar Rule,58,Missing/non-executable bar tidak boleh menghasilkan synthetic fill atau synthetic zero return.,7CFD4CD633AF1B1A75F9F48CB2DEE24A1042BC01,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R099,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D. Executable-Bar Rule,59,Trade **tanpa valid pre-entry executable fill** boleh di-skip dengan reason yang deterministic; trade yang **sudah mempunyai valid entry fill tidak boleh di-skip** hanya karena exit berikutnya non-executable.,A39BE5DD9AF8F9298F90FB9F476D262BDCBEEBAC,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R032,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D. Executable-Bar Rule,60,Skip reason harus dapat dihitung dan direplay.,05BAD7EB39A75601E2568CB8E045FB091CA3516E,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R100,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D1. Operational Entry-Time Validity,64,Canonical historical `open(D+1)` fill hanya valid bila point-in-time evidence menunjukkan EOD publication/recommendation dapat tersedia sebelum governed `D+1` earliest entry time dengan minimum decision lead time **30 minutes**.,0FDE67FC56B66737565064222915FDC8364930DE,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R101,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D1. Operational Entry-Time Validity,66,"Jika availability timing tidak dapat dibuktikan pada historical data, historical return proof tetap dapat menilai selection mechanics tetapi **tidak sendirian membuktikan operational D+1-open executability**; operational timing wajib dibuktikan pada forward shadow.",E5997B9822E4E45D743718965E207204940A7D38,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R102,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D1. Operational Entry-Time Validity,68,"Jika recommendation secara faktual terlambat pada shadow/live-equivalent run, earlier open tidak boleh dipakai sebagai synthetic fill. Later fill hanya boleh dipakai bila separately frozen causal execution rule dan adequate intraday/current data tersedia; otherwise trade adalah pre-entry non-executable.",0600414B96CE8BF71CF23FEEFB43D317B094E57B,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R103,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D2. Post-Entry Non-Executability / Suspension Resolution,72,"Sekali canonical entry fill terjadi, trade menjadi **committed evaluation exposure** dan wajib tetap berada dalam denominator/result lineage sampai economically resolved.",3349EBDA8A4B5F2918D48ABEBCAF979354E3FED6,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R104,YES,WS-S06,PROOF_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D2. Post-Entry Non-Executability / Suspension Resolution,74,"Jika predeclared exit jatuh pada bar/session yang tidak executable karena suspension, zero tradable volume, unavailable Regular-Market execution, delisting transition, atau equivalent market constraint:",5B126DF3C8A99716B68D275AEB9D6284EB2B78C3,WS-B08,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R105,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D2. Post-Entry Non-Executability / Suspension Resolution,76,desired exit timestamp/reason tetap direkam;,5E5ABD5520423F32734E88CDE1788C0CE78CC0C5,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R106,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D2. Post-Entry Non-Executability / Suspension Resolution,77,"exit execution ditunda ke **first later point-in-time executable Regular-Market opportunity** yang sah, menggunakan first causal executable price sesuai frozen execution rule;",9ED686C8C2B881F309B5F5E07A97CE8EBCACA466,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R107,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D2. Post-Entry Non-Executability / Suspension Resolution,78,actual holding extension dan `non_executable_exit_days` wajib dilaporkan;,D4C72352EA383E8CFED148AE10A87BA8EC0E810D,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R108,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D2. Post-Entry Non-Executability / Suspension Resolution,79,"trade tetap masuk return, downside, tail-risk, dan ranking statistics;",D99E194B4C1B2A72EE15BA840FC844DB23B9FC82,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R109,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D2. Post-Entry Non-Executability / Suspension Resolution,80,official source-backed cash settlement/recovery dapat dipakai bila memang merupakan economic resolution yang causal dan lebih tepat daripada exchange fill.,DC9257F6C800D52A97282BE98ECEFB2B68C60D63,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R110,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D2. Post-Entry Non-Executability / Suspension Resolution,82,"Jika exposure belum mempunyai executable/official economic resolution sampai evaluation cutoff, trade diberi state `UNRESOLVED_POST_ENTRY_EXPOSURE` dan untuk production-qualification acceptance metrics diperlakukan konservatif sebagai **`ret_net = -100%`**. Unresolved exposure count harus dilaporkan terpisah dan tidak boleh disembunyikan melalui sample exclusion.",3C3CEE96D3356FFFCD516A679246376EB95FAC16,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R111,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,D2. Post-Entry Non-Executability / Suspension Resolution,84,"Maximum holding horizon 5 trading day adalah **strategy intent under normal executability**. Forced extension akibat market non-executability adalah execution-risk outcome, bukan izin untuk strategy memilih holding period baru berdasarkan future return.",673C510B15DDB267A1F429D6292123A407A2571E,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R033,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,E. Weekly Swing Exit Horizon and Causality,88,Maximum holding horizon adalah **5 trading day sejak entry**.,98C917BB121240F5E493F15A2B76C48AC7548C89,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R034,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,E. Weekly Swing Exit Horizon and Causality,90,Satu evaluation identity harus memakai tepat satu predeclared exit policy. Runtime tidak boleh memilih exit model berdasarkan future outcome.,0780426E9C8ACCF610183E9EB3A49559BC76441F,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R035,YES,WS-S06,PROOF_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,E. Weekly Swing Exit Horizon and Causality,92,Canonical Weekly Swing membatasi exit policy ke dua causal families yang sudah dapat diuji secara eksplisit:,269B5144088F9CFBC560F90A2B2AE1332A41BBBE,WS-B08,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S06-HIST-R036,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,1. STOP_TARGET_TIME,96,stop dan target ditetapkan sebelum entry;,0C17CC2D0C69E70329F3B62FB22CEFEC92864DE6,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R037,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,1. STOP_TARGET_TIME,97,opening gap dievaluasi sebelum intraday high/low;,D74C5EC251E9F01C590EB4086BE23D2846259A8D,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R038,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,1. STOP_TARGET_TIME,98,"jika stop dan target sama-sama tersentuh pada bar yang sama dan urutan tidak observable, assumption harus konservatif;",AAAB5A4A962A8B20EBCCBDA2AC72304E91D5F9F8,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R039,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,1. STOP_TARGET_TIME,99,"bila tidak ada exit sebelumnya, fallback paling lambat pada executable close hari kelima.",3129205045FE3EA7468D54D168CF5DA956A39C1B,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R040,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,2. SEQUENTIAL_SIGNAL_NEXT_OPEN,103,profit/loss signal threshold ditetapkan sebelum entry;,ED703427FAD804CC7B4E7294AE404AE1D2889650,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R041,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,2. SEQUENTIAL_SIGNAL_NEXT_OPEN,104,signal hanya boleh memakai informasi yang sudah published pada close hari tersebut;,64F82AD47F48ABDF4B9B6709F256D172D5386662,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R042,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,2. SEQUENTIAL_SIGNAL_NEXT_OPEN,105,signal pada close `Dn` paling cepat dieksekusi pada executable open `D(n+1)`;,B4B332202DC8FEBC59ADAAAA12B8F0AB5D9E523D,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R043,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,2. SEQUENTIAL_SIGNAL_NEXT_OPEN,106,future return tidak boleh dipakai untuk memilih route;,3506BA2C56BA45C0C09707093B8F7E1770D831B8,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R044,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,2. SEQUENTIAL_SIGNAL_NEXT_OPEN,107,"bila tidak ada signal exit, fallback paling lambat pada executable close hari kelima.",6C7DAA46E794A479D083EAFCD5E8C7C8AF3FD550,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R045,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,2. SEQUENTIAL_SIGNAL_NEXT_OPEN,109,Hanya satu family boleh menjadi active production strategy identity pada satu waktu. Perubahan family adalah evaluation-breaking change dan membutuhkan proof baru.,901DD713D9157CF8352C830BC14922AF3DAA25AC,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R046,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,F. Executable Price and IDX Fraction,113,"Entry/exit memakai raw tradable OHLC, bukan adjusted/fractional synthetic prices.",819FED2449DE8499C10B7394981F23C24385EEC9,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R047,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,F. Executable Price and IDX Fraction,115,"Theoretical price level harus diterjemahkan ke valid executable IDX price fraction secara konservatif bila exit policy membutuhkan level harga. Tick/fraction tier, minimum Regular-Market price, dan price-band fact yang dipakai harus berasal dari effective-dated Market Data market-structure authority valid pada trade date; current exchange tier tidak boleh di-hardcode mundur ke histori.",B1B4E15F71A37E43A34872A21FB05EC0DDD39054,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R048,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,F. Executable Price and IDX Fraction,117,Market Data memiliki fakta struktur exchange; Watchlist memiliki cara menerapkannya untuk executable-price evaluation. Fakta band/tick tidak boleh dipakai sebagai alpha score kecuali suatu strategy revision secara eksplisit mengadopsinya dengan proof identity baru.,DFDFF4BE57B77F216A3685A1F093D315B50B1F18,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R112,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,F. Executable Price and IDX Fraction,119,"Jika executable **entry** price tidak dapat dibuktikan, trade fail-closed sebagai pre-entry non-executable. Jika masalah executability muncul setelah valid entry, resolution mengikuti `D2` dan exposure tidak boleh dihapus dari return distribution.",930A540570CA04DF8C5DD5150F6B64ECB286357F,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S06-HIST-R050,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,G. Trade-Plan Risk Binding,123,Evaluation memakai exact predeclared trade plan yang terikat pada final recommendation.,078618EAE7A4309120C23F28F98F8B27226EA5B2,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R051,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,G. Trade-Plan Risk Binding,125,"STOP_TARGET_TIME wajib mempunyai valid stop, target, dan minimum risk/reward.",32063ABC0A129DD2C78F9EF01A0EE5AC81EBE69B,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R052,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,G. Trade-Plan Risk Binding,126,"SEQUENTIAL_SIGNAL_NEXT_OPEN wajib mempunyai predeclared profit/loss thresholds, next-open routing, dan bounded D5 fallback.",87EB3E06D4474AD8618BBBA803A1252B0C53AD27,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R053,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,G. Trade-Plan Risk Binding,127,Exit rule tidak boleh dibuat ulang setelah entry atau dipilih berdasarkan realized future path.,41FE48F3F37A23894F2896B35BC6AE4D186C08DD,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R054,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,H. Trading Cost and Slippage,131,Production qualification tidak boleh menggunakan frictionless assumption.,E6C592F487CFE98B739C2D203CD6A137A865407E,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R055,YES,WS-S06,PROOF_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,H. Trading Cost and Slippage,133,"Canonical production-use proof harus mempunyai explicit **production cost profile** yang merepresentasikan intended real trading account, minimal:",6EDE1145F9118A1CE471F599B35FCA9E074AD3AF,WS-B08,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S06-HIST-R056,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,H. Trading Cost and Slippage,134,all-in buy transaction cost;,9D59D0B76CD7389E7D2E8BE43744C7F701C1AE58,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R057,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,H. Trading Cost and Slippage,135,all-in sell transaction cost;,6E66B676372B1B42FCE84D1D878D62A37C8D5D4D,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R058,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,H. Trading Cost and Slippage,136,non-zero adverse entry slippage;,99FCE5F9D500F2EFDF26A2760BE30844A36C76CC,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R059,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,H. Trading Cost and Slippage,137,non-zero adverse exit slippage.,F6032BC3892DB549057BDB982EB3A7AC41A2D847,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R060,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,H. Trading Cost and Slippage,139,Cost/slippage harus dinyatakan dalam deterministic versioned terms dan diterapkan sebelum `ret_net` dihitung.,D08016AA7C1621C15AA7EA85ADD2CF0538EBCA39,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R061,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,H. Trading Cost and Slippage,141,"Zero-slippage atau simplified fixed-cost run boleh dipertahankan untuk diagnostic/legacy comparison, tetapi **tidak dapat menjadi satu-satunya production qualification proof**.",CB44372BCE438DBC9208AA2FC4289BE2BA7562FC,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R062,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,H. Trading Cost and Slippage,143,"Selain baseline production cost profile, strategy harus mempunyai adverse-friction stress profile yang lebih konservatif. Candidate untuk real use harus tetap mempunyai positive net-return expectation pada stress proof.",B493F49F673498110111A2EE5B9AC195B7C7C403,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R063,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,I. Capital Independence,147,"Evaluation notional boleh dibakukan untuk reproducibility dan lot executability, tetapi notional tidak boleh mengubah recommendation membership atau rank.",6E53EB3BF91F02F67E1770D3CA2409782C693B91,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S06-HIST-R064,YES,WS-S06,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_HISTORICAL_EVALUATION_STRATEGY.md,I. Capital Independence,149,Affordability user tertentu bukan bagian dari strategy-selection proof.,6F365FD03410E08F07942A7FB28CDC3DF4ED54FD,WS-B08,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
